emotion,video,folder,fid,drive_link
happy,afe754ca7aa6bbd90ec441d6190f4d12.mp4,new_happy_dogs,1xmxBO-lGmWjV8KkaQHlLMepcRVegAmUd,https://drive.google.com/uc?id=1xmxBO-lGmWjV8KkaQHlLMepcRVegAmUd
happy,c10f2881fd429c15977396778391f9d0.mp4,new_happy_dogs,1pVvXqy0vlfw25ulQ0O2vTnO-ioE4u6rB,https://drive.google.com/uc?id=1pVvXqy0vlfw25ulQ0O2vTnO-ioE4u6rB
happy,cLDrSXhhPO8_000366.mp4,tiktok_playlist_nareski,1pN6r8lElb3moGGbJDTYaKjtLaGajOIvx,https://drive.google.com/uc?id=1pN6r8lElb3moGGbJDTYaKjtLaGajOIvx
happy,ce94b07d8c84e34ea3b131ca3c5366c7.mp4,new_happy_dogs,1Y_9NVPoDtyCTxTzUdIZRQDdxR4iHpe-7,https://drive.google.com/uc?id=1Y_9NVPoDtyCTxTzUdIZRQDdxR4iHpe-7
happy,d0fb5f9d4ae4489c841f3f9e711f7fe5.mp4,new_happy_dogs,16uNOZ9PkPz7Yn5IYCOjOGfV7zFcJmE2a,https://drive.google.com/uc?id=16uNOZ9PkPz7Yn5IYCOjOGfV7zFcJmE2a
happy,dae8392f2598e6cf8f38aa15ab868add.mp4,new_happy_dogs,1QWtr6hQr5lQ93O9pLnfkc9OoA0pzPDdZ,https://drive.google.com/uc?id=1QWtr6hQr5lQ93O9pLnfkc9OoA0pzPDdZ
happy,e1322334d4fad2fbae3c47d311c38642.mp4,new_happy_dogs,1l3itU95hLnZqtHxK_jLn6jxtkKujDFnq,https://drive.google.com/uc?id=1l3itU95hLnZqtHxK_jLn6jxtkKujDFnq
happy,ec8d9c6e785bae16569049c870390204.mp4,new_happy_dogs,1rwOKPi88lpE8f6Dr7G3R8VW8dO4WqIaT,https://drive.google.com/uc?id=1rwOKPi88lpE8f6Dr7G3R8VW8dO4WqIaT
happy,envato_0f95f63c-8451-455a-b3da-779682e77fa7.mov,,1uzN_kSo_grgHH8bmKQ6DvV2jntRu988y,https://drive.google.com/uc?id=1uzN_kSo_grgHH8bmKQ6DvV2jntRu988y
happy,envato_1122ff7d-1c31-4964-b1fb-882fd9fc0b68.mov,,12oghQvxHNcWYp0vBrVJdJDYzZbDgASPp,https://drive.google.com/uc?id=12oghQvxHNcWYp0vBrVJdJDYzZbDgASPp
happy,envato_13586805-741f-409f-b9af-1f7ee0a711f3.mov,,1rtV11_UTlmYF_xBxAkRhq58bbm9qZS5Q,https://drive.google.com/uc?id=1rtV11_UTlmYF_xBxAkRhq58bbm9qZS5Q
happy,envato_14144bc0-237b-4edf-9f91-1884582c49a9.mov,,1xURnrMob5mlrfhfkCQM_MdjnM9QRHdRD,https://drive.google.com/uc?id=1xURnrMob5mlrfhfkCQM_MdjnM9QRHdRD
happy,envato_17ec85ff-0908-4104-93a2-c9c246e5df42.mov,,1x_DkC3TbuEvr0jbMNMhflXbtRyJjSOTl,https://drive.google.com/uc?id=1x_DkC3TbuEvr0jbMNMhflXbtRyJjSOTl
happy,envato_19bbd0ce-e22d-43d1-a5a2-58cfad6e8be9.mov,,1VHEP9WOspemkXXdcz8kUGKGK3F7HJDR-,https://drive.google.com/uc?id=1VHEP9WOspemkXXdcz8kUGKGK3F7HJDR-
happy,envato_22b85d9b-e489-4fb0-a0d7-bc294ff31e3f.mov,,1oOAtBeUfhPpRZtqTCcigxTmI91LMhF0f,https://drive.google.com/uc?id=1oOAtBeUfhPpRZtqTCcigxTmI91LMhF0f
happy,envato_2378371b-d34d-4c05-9db7-8406b41d01c4.mov,,1_-Il1Be8XJYxX0irt97gWDP4IIzMhDA0,https://drive.google.com/uc?id=1_-Il1Be8XJYxX0irt97gWDP4IIzMhDA0
happy,envato_26448c4c-26b5-4148-90ac-18fd6759f61f.mov,,13CKZGScG5lOzSyO9EgWdl6881TtnbP1i,https://drive.google.com/uc?id=13CKZGScG5lOzSyO9EgWdl6881TtnbP1i
happy,envato_271173e5-d74b-464a-ab3b-bf37b1c3e4f9.mov,,1w5F28K7vCPigVQgFdSCV3r5O_9IY6UNL,https://drive.google.com/uc?id=1w5F28K7vCPigVQgFdSCV3r5O_9IY6UNL
happy,envato_2b6a37b7-c507-45dd-82fa-9851b8791e8f.mov,,1f6vW2aeNi0M5IZHvHx5pDFIXFML8o-jS,https://drive.google.com/uc?id=1f6vW2aeNi0M5IZHvHx5pDFIXFML8o-jS
happy,envato_326b318a-d144-4693-be6c-348972ef4fd3.mov,,1OYb2qsjH-T9ShSnd9pUv1cT6Oigt_4A-,https://drive.google.com/uc?id=1OYb2qsjH-T9ShSnd9pUv1cT6Oigt_4A-
happy,envato_3e277546-4ce0-4ec8-a6ef-8a81ed7b89b8.mov,,1gsinYJvRJyTfcbHhV7vKoBZNmG_2r0Cl,https://drive.google.com/uc?id=1gsinYJvRJyTfcbHhV7vKoBZNmG_2r0Cl
happy,envato_3fcdbe91-dfde-4943-b17a-2c6ca63eb96f.mov,,1RgluL-1jjFj-KyalLDK2VzYyT5o2CH8n,https://drive.google.com/uc?id=1RgluL-1jjFj-KyalLDK2VzYyT5o2CH8n
happy,envato_4247346e-c0bd-4ff7-92cc-e50fa2fdc8df.mov,,1b9Yhbr93PyaOUmtFWkq5J4Utp3GZdrp3,https://drive.google.com/uc?id=1b9Yhbr93PyaOUmtFWkq5J4Utp3GZdrp3
happy,envato_42c3ed26-088f-496c-9817-3b2d42a5957d.mov,,12yWLGyxUIbceyejWltsYjiX-EyEJs3du,https://drive.google.com/uc?id=12yWLGyxUIbceyejWltsYjiX-EyEJs3du
happy,envato_4551d1d3-dc76-4a48-8466-364635036762.mov,,18MQPurH8hv0IpG1zOE69GbTGQps_YulJ,https://drive.google.com/uc?id=18MQPurH8hv0IpG1zOE69GbTGQps_YulJ
happy,envato_4d0a4ba4-c92c-48d2-9887-ba104caea844.mov,,1sqTH_N9p-xQmUv85pBHlB_b_3NnHTQhp,https://drive.google.com/uc?id=1sqTH_N9p-xQmUv85pBHlB_b_3NnHTQhp
happy,envato_4d21933f-88de-484a-9557-afe21887aba3.mov,,1-w01eO6xi8YG2a1KrcLj5IbYyYlp0GFc,https://drive.google.com/uc?id=1-w01eO6xi8YG2a1KrcLj5IbYyYlp0GFc
happy,envato_4e800269-4241-4b55-8b8d-f38984347e42.mov,,1HrNwMsZuO4QHqPoSOhGzKj0VEdFZ32yX,https://drive.google.com/uc?id=1HrNwMsZuO4QHqPoSOhGzKj0VEdFZ32yX
happy,envato_4fd27b0f-3dde-413c-a6ca-73bcb7304d3a.mov,,1mOSvqjLc6QtAUCTjphomhe-0wbu_QglX,https://drive.google.com/uc?id=1mOSvqjLc6QtAUCTjphomhe-0wbu_QglX
happy,envato_56bfc164-f2fa-425a-9989-7356a5a0a01f.mov,,1-6hwfrJXQWBdQiGOeyytL13zQay4keOj,https://drive.google.com/uc?id=1-6hwfrJXQWBdQiGOeyytL13zQay4keOj
happy,envato_596aa4c6-56b0-45d0-b585-e6975f9daebb.mov,,1RVUHYAnLirsov9xHetBtkK_5iEIDEYwT,https://drive.google.com/uc?id=1RVUHYAnLirsov9xHetBtkK_5iEIDEYwT
happy,envato_61c63077-e73c-4c07-a3e6-004dc18ff6d2.mov,,10iJZ9RfvK0_syAwhVYEHH7HcwXzHmIjm,https://drive.google.com/uc?id=10iJZ9RfvK0_syAwhVYEHH7HcwXzHmIjm
happy,envato_6926d647-f2a8-443e-ab3c-fe9d5abee5d1.mov,,1qMqsbs7bR5RM5Mjgu-rDG57m1Mws9dyg,https://drive.google.com/uc?id=1qMqsbs7bR5RM5Mjgu-rDG57m1Mws9dyg
happy,envato_72ba0247-bbce-484e-88d7-0941d47ac426.mov,,1OwzbIEgkzJ3Ao6fGJ4AitPGyjiRkOwby,https://drive.google.com/uc?id=1OwzbIEgkzJ3Ao6fGJ4AitPGyjiRkOwby
happy,envato_7429eb4d-053c-4ed8-a28f-95ee2ed33c3b.mov,,1EraKDvxsg1kjTuyppi4VtVJlitRwACo4,https://drive.google.com/uc?id=1EraKDvxsg1kjTuyppi4VtVJlitRwACo4
happy,envato_7d1d3d08-2352-46c9-9468-47c6ebfbb631.mov,,1pOgNMQCADYHBy7R9tld7kSbtNL1s8fWp,https://drive.google.com/uc?id=1pOgNMQCADYHBy7R9tld7kSbtNL1s8fWp
happy,envato_83341692-5843-4cd5-b278-0347c7edbdc9.mov,,18of-iKYNbwAPMFqEj0EZLYUAStteVFg6,https://drive.google.com/uc?id=18of-iKYNbwAPMFqEj0EZLYUAStteVFg6
happy,envato_84d233eb-b79a-4801-8d32-6d064f9d58cf.mov,,1Zfnl_ugoUGXFSGphD-Abmwh0SxjFpKSf,https://drive.google.com/uc?id=1Zfnl_ugoUGXFSGphD-Abmwh0SxjFpKSf
happy,envato_88556153-1ebc-400a-afc3-c45e40f0e95e.mov,,1p5czmOqSOHitj_8jrND84vDB1rHs3ar4,https://drive.google.com/uc?id=1p5czmOqSOHitj_8jrND84vDB1rHs3ar4
happy,envato_88afeb11-0cf4-4881-9135-0c4301d1ac79.mov,,1XvU5F4S-yIZyor6REgXV5fzyfGaFg_g8,https://drive.google.com/uc?id=1XvU5F4S-yIZyor6REgXV5fzyfGaFg_g8
happy,envato_9074c997-1bc4-4830-b0c7-9ea9bda61941.mov,,1vb4ZFcw-IF4nnzv0EUSixsZB9eRq61My,https://drive.google.com/uc?id=1vb4ZFcw-IF4nnzv0EUSixsZB9eRq61My
happy,envato_91437015-44c5-4791-bad5-f08aaddcf5d6.mov,,1DUl6DzXfmoEKsSpEdoquAJIYXuWrBSLO,https://drive.google.com/uc?id=1DUl6DzXfmoEKsSpEdoquAJIYXuWrBSLO
happy,envato_91b4663c-8be4-4d0c-8dad-de88d176f393.mov,,1eHK3l8hHpfddFMbeov3mw14I1Jtrua-l,https://drive.google.com/uc?id=1eHK3l8hHpfddFMbeov3mw14I1Jtrua-l
happy,envato_9507be66-dbbd-4a7b-b972-e36558c22cf5.mov,,1D4WX0YmAfL4XONBZv4SLcbtFZlvA1NzE,https://drive.google.com/uc?id=1D4WX0YmAfL4XONBZv4SLcbtFZlvA1NzE
happy,envato_994a83ce-38a0-4ca3-a084-527e99bb662d.mov,,12mWAt3bhJDm0boaGkhoSz24TmqelWFtc,https://drive.google.com/uc?id=12mWAt3bhJDm0boaGkhoSz24TmqelWFtc
happy,envato_a197dee2-2702-4b68-b188-ee3fe097521a.mov,,1XAPWCuuV0sYCIhH_WnzsUASo2A5gJvmZ,https://drive.google.com/uc?id=1XAPWCuuV0sYCIhH_WnzsUASo2A5gJvmZ
happy,envato_a4442b87-94a2-4296-a9ed-f1939ef1b714.mov,,1gYPnOkBS-A9iQiZr6KsFiE9TW7mFSdIY,https://drive.google.com/uc?id=1gYPnOkBS-A9iQiZr6KsFiE9TW7mFSdIY
happy,envato_a8ba18ac-4888-446f-af9e-e848b2929d66.mov,,1x9PpraBt3O8wzd-DGcM6aUzbGK8-bCPc,https://drive.google.com/uc?id=1x9PpraBt3O8wzd-DGcM6aUzbGK8-bCPc
happy,envato_a8c3a692-f76a-4520-b0f1-4a93c3b275a8.mov,,1thcBI_OaKAoSzIxzqtzG9gkDvg0ClXp7,https://drive.google.com/uc?id=1thcBI_OaKAoSzIxzqtzG9gkDvg0ClXp7
happy,envato_a8ea6d87-f668-4574-a8e4-aafe1e2b3782.mov,,1HezU9Eiv-KuJIXzeWsy6jShdRM_PBmY5,https://drive.google.com/uc?id=1HezU9Eiv-KuJIXzeWsy6jShdRM_PBmY5
happy,envato_aed765eb-1980-48a0-990f-033db7184249.mov,,1mPWhH5a9qDlWJzNKyNra-cjeWObD1xe7,https://drive.google.com/uc?id=1mPWhH5a9qDlWJzNKyNra-cjeWObD1xe7
happy,envato_b3a2e965-3c3a-4f24-8ed1-fc732dfebedb.mov,,16HzxTu1BNPLXuGj6rUq8ZAhiQyh7AxHR,https://drive.google.com/uc?id=16HzxTu1BNPLXuGj6rUq8ZAhiQyh7AxHR
happy,envato_ba7217f3-93aa-4af1-80ec-60b190689ec5.mov,,1lUOZp3UqVcmHU5t7Q9dZLH4736jd-i1J,https://drive.google.com/uc?id=1lUOZp3UqVcmHU5t7Q9dZLH4736jd-i1J
happy,envato_ba93b916-dade-4151-9c0a-1b6463efa203.mov,,1oM1UWLRx-hgbjbmnsW-S7qIiLFShds0j,https://drive.google.com/uc?id=1oM1UWLRx-hgbjbmnsW-S7qIiLFShds0j
happy,envato_bb4b2fdd-91d3-4b5f-a177-6cc1ebbf05e7.mov,,1yMhG4INOOCA6NsDzfMMUDL5Brg6k2oPS,https://drive.google.com/uc?id=1yMhG4INOOCA6NsDzfMMUDL5Brg6k2oPS
happy,envato_bc5d5221-c9d5-418b-92b5-7bfeb238b6bd.mov,,1FqyjQQNkzBxw2B8XFltIxq_FAoyUrzHs,https://drive.google.com/uc?id=1FqyjQQNkzBxw2B8XFltIxq_FAoyUrzHs
happy,envato_bedc843c-4729-452a-9b76-a154daea015c.mov,,1lPt54RK_mx5QuHExoINaakTTDi9Ueov8,https://drive.google.com/uc?id=1lPt54RK_mx5QuHExoINaakTTDi9Ueov8
happy,envato_c2a483f7-ddb1-47db-b26b-4bc464d657f3.mov,,1XhOdla1dElK150nJuvRDBWUQhTq4F4MY,https://drive.google.com/uc?id=1XhOdla1dElK150nJuvRDBWUQhTq4F4MY
happy,envato_c84cae95-1989-42bb-9614-708e82fc10df.mov,,10R29zckoPl6Bda7hUgb1Y4MvU-6YoTv6,https://drive.google.com/uc?id=10R29zckoPl6Bda7hUgb1Y4MvU-6YoTv6
happy,envato_cf85022d-a5ab-4a63-96e4-3e52abb853d8.mov,,1LFfJG8vYS1wIAYaD6WrDnTHT7njEsyVd,https://drive.google.com/uc?id=1LFfJG8vYS1wIAYaD6WrDnTHT7njEsyVd
happy,envato_d0b1d4e2-1e19-4e94-b715-505999094332.mov,,1tBp5pnpCqMtK21KDKDvuPEP8q2e4q278,https://drive.google.com/uc?id=1tBp5pnpCqMtK21KDKDvuPEP8q2e4q278
happy,envato_d68c0a22-ae97-4c02-9141-68d57b1b02a5.mov,,1D_aZctJNGYnWHZ6hZCvREJGwH4yn4War,https://drive.google.com/uc?id=1D_aZctJNGYnWHZ6hZCvREJGwH4yn4War
happy,envato_dfd7475c-7a57-48ab-909c-3fdc4947746e.mov,,14V94j3YXSSJ-8hl4nCb_8BAIuKTQVeOo,https://drive.google.com/uc?id=14V94j3YXSSJ-8hl4nCb_8BAIuKTQVeOo
happy,envato_e65f434e-e68b-4339-8592-dabe9b769f73.mov,,1LsVWek0V5WMdMd7Ki3bG-aX_NNWHsON2,https://drive.google.com/uc?id=1LsVWek0V5WMdMd7Ki3bG-aX_NNWHsON2
happy,envato_f2e59a35-4f04-4fe4-b8a5-865ee9ba5099.mov,,1cQVfVaSDUrdlYMh9IvUoI1Gv4MWB-x0m,https://drive.google.com/uc?id=1cQVfVaSDUrdlYMh9IvUoI1Gv4MWB-x0m
happy,f11b1a1dd083030d930e9f06a449c48b.mp4,new_happy_dogs,1JTbbgD22sdg4cFp7vfzQ_6o6TftYMR0_,https://drive.google.com/uc?id=1JTbbgD22sdg4cFp7vfzQ_6o6TftYMR0_
happy,fa81db640db5d42a61314e3f88907ea2.mp4,new_happy_dogs,1ldvQB1gToxvx7CQyd-K0VSfUWRRGiB4U,https://drive.google.com/uc?id=1ldvQB1gToxvx7CQyd-K0VSfUWRRGiB4U
happy,o8zoo0FJkUY_82800_0059.mp4,,1T32VnqAeSAeBBzoAQLHG8BI664UzKkNe,https://drive.google.com/uc?id=1T32VnqAeSAeBBzoAQLHG8BI664UzKkNe
happy,o8zoo0FJkUY_82800_0060.mp4,,104WdLmNuPV4EkWDFjeGu5I0VAcwXNctd,https://drive.google.com/uc?id=104WdLmNuPV4EkWDFjeGu5I0VAcwXNctd
happy,o8zoo0FJkUY_84600_0001.mp4,,1h9mZ1d8qOD1aAOnkepVnpqO7liCdbYnW,https://drive.google.com/uc?id=1h9mZ1d8qOD1aAOnkepVnpqO7liCdbYnW
happy,o8zoo0FJkUY_84600_0002.mp4,,1PZMHTBnlNbToJbOYZoWBpPA9SIqqWiz-,https://drive.google.com/uc?id=1PZMHTBnlNbToJbOYZoWBpPA9SIqqWiz-
happy,o8zoo0FJkUY_84600_0009.mp4,,1Ldzdyp19t77L_VTYXuk25Ihg4kO_01Up,https://drive.google.com/uc?id=1Ldzdyp19t77L_VTYXuk25Ihg4kO_01Up
happy,o8zoo0FJkUY_84600_0011.mp4,,1HCGxOkRnEeG4iZvrMHcNhMYVlgd7qPKJ,https://drive.google.com/uc?id=1HCGxOkRnEeG4iZvrMHcNhMYVlgd7qPKJ
happy,o8zoo0FJkUY_84600_0012.mp4,,1cQ89gbRaIaNm1kgX6X26y2tnfZkkvVj5,https://drive.google.com/uc?id=1cQ89gbRaIaNm1kgX6X26y2tnfZkkvVj5
happy,o8zoo0FJkUY_84600_0015.mp4,,1l2XYY920USUrGiL5u7YL8XRu8583TyAR,https://drive.google.com/uc?id=1l2XYY920USUrGiL5u7YL8XRu8583TyAR
happy,o8zoo0FJkUY_84600_0017.mp4,,1Qi9dBGaVJNL9rMwFigBOdF9tu-m51buk,https://drive.google.com/uc?id=1Qi9dBGaVJNL9rMwFigBOdF9tu-m51buk
happy,pexels_12130333.mp4,DataSet_happy,1TsL7fY6cmA0B-wuxaE77hEouBPAb6vOn,https://drive.google.com/uc?id=1TsL7fY6cmA0B-wuxaE77hEouBPAb6vOn
happy,pexels_16404081.mp4,DataSet_happy,1aGq0UrxEqHH5pNPngCSKc0pukFcdSU0g,https://drive.google.com/uc?id=1aGq0UrxEqHH5pNPngCSKc0pukFcdSU0g
happy,pexels_17029773.mp4,DataSet_happy,1J8NXC4QaN3vYq_aivKzZq0um1wJ4UBpk,https://drive.google.com/uc?id=1J8NXC4QaN3vYq_aivKzZq0um1wJ4UBpk
happy,pexels_17224914.mp4,DataSet_happy,1_1CoUWsgiIoCRupjtnTsQ2-yqSMj7rc5,https://drive.google.com/uc?id=1_1CoUWsgiIoCRupjtnTsQ2-yqSMj7rc5
happy,pexels_17662319.mp4,DataSet_happy,1K3Na2JbRv4tZRa0WXms2c7un0qO_njD_,https://drive.google.com/uc?id=1K3Na2JbRv4tZRa0WXms2c7un0qO_njD_
happy,pexels_19201621.mp4,DataSet_happy,1EE9OyfjlrxultxoSX6gqVQTVEK8pHx7N,https://drive.google.com/uc?id=1EE9OyfjlrxultxoSX6gqVQTVEK8pHx7N
happy,pexels_19201624.mp4,DataSet_happy,1ixWliUGreC50TaiW0_Rflo6VWbIU0RKj,https://drive.google.com/uc?id=1ixWliUGreC50TaiW0_Rflo6VWbIU0RKj
happy,pexels_19699718.mp4,DataSet_happy,12inDB27fRfWBSB4NsUU3Dn94Kt4Pn3El,https://drive.google.com/uc?id=12inDB27fRfWBSB4NsUU3Dn94Kt4Pn3El
happy,pexels_19923956.mp4,DataSet_happy,1pjFQlm6bVUa0LPObkk4tSpJYM5hQRtir,https://drive.google.com/uc?id=1pjFQlm6bVUa0LPObkk4tSpJYM5hQRtir
happy,pexels_27375570.mp4,DataSet_happy,1MgeP7t-bR3-SBvtWeh2iIT3fcvxr31Hb,https://drive.google.com/uc?id=1MgeP7t-bR3-SBvtWeh2iIT3fcvxr31Hb
happy,pexels_28729840.mp4,DataSet_happy,1Ce5lqisElva3HkJUjUtqNdB21xTDmpS1,https://drive.google.com/uc?id=1Ce5lqisElva3HkJUjUtqNdB21xTDmpS1
happy,pexels_29477854.mp4,DataSet_happy,1myNqiVq10vRtIOo234CykmHU_yX5lvv2,https://drive.google.com/uc?id=1myNqiVq10vRtIOo234CykmHU_yX5lvv2
happy,pexels_30189212.mp4,DataSet_happy,1j_ms5noV8w5wk1tQJyEQG55E1V5qOJnQ,https://drive.google.com/uc?id=1j_ms5noV8w5wk1tQJyEQG55E1V5qOJnQ
happy,pexels_30637739.mp4,DataSet_happy,1kc1YTZTgNif4pAQadxyCqqdtbIVhmAhZ,https://drive.google.com/uc?id=1kc1YTZTgNif4pAQadxyCqqdtbIVhmAhZ
happy,pexels_31846902.mp4,DataSet_happy,13EC7xQ59nVPRlBI_hV1Ot3MNrg4bBwdb,https://drive.google.com/uc?id=13EC7xQ59nVPRlBI_hV1Ot3MNrg4bBwdb
happy,pexels_31952416.mp4,DataSet_happy,1b_ZsVQqAUsDQDTPiDEU_NL24eOISLWGe,https://drive.google.com/uc?id=1b_ZsVQqAUsDQDTPiDEU_NL24eOISLWGe
happy,pexels_32488151.mp4,DataSet_happy,1fGoTMknXRkj5o3EVBouveMhMN-MT4tDf,https://drive.google.com/uc?id=1fGoTMknXRkj5o3EVBouveMhMN-MT4tDf
happy,pexels_32720010.mp4,DataSet_happy,1rIFjcOcIcTIUgxD6K6BuqggIisSu3rrl,https://drive.google.com/uc?id=1rIFjcOcIcTIUgxD6K6BuqggIisSu3rrl
happy,pexels_33191813.mp4,DataSet_happy,1XX-iU9gjNAOu2urzvRBK49AfzUJix5PC,https://drive.google.com/uc?id=1XX-iU9gjNAOu2urzvRBK49AfzUJix5PC
happy,pexels_33434337.mp4,DataSet_happy,1thrnXjLbSOVdkhKdqCLR9WR0sBoNIcMW,https://drive.google.com/uc?id=1thrnXjLbSOVdkhKdqCLR9WR0sBoNIcMW
happy,pexels_34688820.mp4,DataSet_happy,1aK_3epcSzQkt58thZw9CiOc37LRpByUy,https://drive.google.com/uc?id=1aK_3epcSzQkt58thZw9CiOc37LRpByUy
happy,pexels_34689720.mp4,DataSet_happy,1dqWj_7EAMSuw45fENirwrhpsKu7eEYsj,https://drive.google.com/uc?id=1dqWj_7EAMSuw45fENirwrhpsKu7eEYsj
happy,pexels_34759846.mp4,DataSet_happy,1VsNq5lgl0OGMHadd8pesgV0LYSsiw-Xe,https://drive.google.com/uc?id=1VsNq5lgl0OGMHadd8pesgV0LYSsiw-Xe
happy,pexels_35199740.mp4,DataSet_happy,1QC4hQgfIdVeORHLsTC6-SbvLX2z_mpJL,https://drive.google.com/uc?id=1QC4hQgfIdVeORHLsTC6-SbvLX2z_mpJL
happy,pexels_35235643.mp4,DataSet_happy,1Z0XlOgISj2vqL_19V8ICKNt1io2g2fku,https://drive.google.com/uc?id=1Z0XlOgISj2vqL_19V8ICKNt1io2g2fku
happy,pexels_35290086.mp4,DataSet_happy,1Arx3NVy6iRqhPornEG1-ovSrK3pTBPsg,https://drive.google.com/uc?id=1Arx3NVy6iRqhPornEG1-ovSrK3pTBPsg
happy,pexels_35290088.mp4,DataSet_happy,1z6ZPzbiawWdFy6A8ANBSPDSniPR4qNhi,https://drive.google.com/uc?id=1z6ZPzbiawWdFy6A8ANBSPDSniPR4qNhi
happy,pexels_35290089.mp4,DataSet_happy,1ac-BKIN-RFnl0v2lwCQ50zGWmM7bojRP,https://drive.google.com/uc?id=1ac-BKIN-RFnl0v2lwCQ50zGWmM7bojRP
happy,pexels_35346867.mp4,DataSet_happy,1qwybGmDSUboInWjGf_ElCK75THae0BTs,https://drive.google.com/uc?id=1qwybGmDSUboInWjGf_ElCK75THae0BTs
happy,pexels_35454572.mp4,DataSet_happy,1NaZsX5OBXh0Ri2QiTnZ7w2DQdLSQKoY2,https://drive.google.com/uc?id=1NaZsX5OBXh0Ri2QiTnZ7w2DQdLSQKoY2
happy,pexels_36121834.mp4,DataSet_happy,1avk9iY8jUx-bexdi9pu6vaqZd3KLwKPz,https://drive.google.com/uc?id=1avk9iY8jUx-bexdi9pu6vaqZd3KLwKPz
happy,pexels_37328326.mp4,DataSet_happy,19DeO7X0kL0b0HK-cHC7SDo2Tk765KL-p,https://drive.google.com/uc?id=19DeO7X0kL0b0HK-cHC7SDo2Tk765KL-p
happy,pexels_37366631.mp4,DataSet_happy,1kZ_nj4_b7-rvYLgMW41PFdhCDRbdIDbW,https://drive.google.com/uc?id=1kZ_nj4_b7-rvYLgMW41PFdhCDRbdIDbW
happy,pexels_38395126.mp4,DataSet_happy,1Y3KN9xeExZ6jkj8vP_FVx9ARmWusYIJ4,https://drive.google.com/uc?id=1Y3KN9xeExZ6jkj8vP_FVx9ARmWusYIJ4
happy,pexels_38978557.mp4,DataSet_happy,1677k9N2w4Gl6L3He-pzgDfTSIdohXUll,https://drive.google.com/uc?id=1677k9N2w4Gl6L3He-pzgDfTSIdohXUll
happy,pexels_39086745.mp4,DataSet_happy,1T0lHvwNPQziQf6wKzIzAobZTNu5sRKQq,https://drive.google.com/uc?id=1T0lHvwNPQziQf6wKzIzAobZTNu5sRKQq
happy,pexels_39465653.mp4,DataSet_happy,1kq5G9sjxdkQJXZPqAYv0zZCXdXmVlzo0,https://drive.google.com/uc?id=1kq5G9sjxdkQJXZPqAYv0zZCXdXmVlzo0
happy,pexels_4267753.mp4,DataSet_happy,1ppxXaoaln-6R4Upb_S7gEfmgkSNZqrr9,https://drive.google.com/uc?id=1ppxXaoaln-6R4Upb_S7gEfmgkSNZqrr9
happy,pexels_4503695.mp4,DataSet_happy,1EAg5KtsJwntKB1OFZiMKbPjUUnBVyyhL,https://drive.google.com/uc?id=1EAg5KtsJwntKB1OFZiMKbPjUUnBVyyhL
happy,pexels_4503918.mp4,DataSet_happy,1iuthdoyqTFmcxKsJt5BcZKiewWbK8ou2,https://drive.google.com/uc?id=1iuthdoyqTFmcxKsJt5BcZKiewWbK8ou2
happy,pexels_4685829.mp4,DataSet_happy,1OvwJ0phM7iggb4uG5twE8WlOwi2jNiaF,https://drive.google.com/uc?id=1OvwJ0phM7iggb4uG5twE8WlOwi2jNiaF
happy,pexels_4686284.mp4,DataSet_happy,12Psa8C9m8TJRFzOWZlDLqIDYG6abO6Jw,https://drive.google.com/uc?id=12Psa8C9m8TJRFzOWZlDLqIDYG6abO6Jw
happy,pexels_5260138.mp4,DataSet_happy,1FMEkWGHo1cjjFZ4acD6eiBQef5vxRZch,https://drive.google.com/uc?id=1FMEkWGHo1cjjFZ4acD6eiBQef5vxRZch
happy,pexels_5500759.mp4,DataSet_happy,1qdWbx6NsI72IrA3NT-mip2hXc3_7TaCJ,https://drive.google.com/uc?id=1qdWbx6NsI72IrA3NT-mip2hXc3_7TaCJ
happy,pexels_6568503.mp4,DataSet_happy,1dNWfKFUq30ZEiQAVRunQcDVb3-kikTel,https://drive.google.com/uc?id=1dNWfKFUq30ZEiQAVRunQcDVb3-kikTel
happy,pexels_6568513.mp4,DataSet_happy,1obks581kt5fVfLeJYu93R9naeSPlOIzA,https://drive.google.com/uc?id=1obks581kt5fVfLeJYu93R9naeSPlOIzA
happy,pexels_6568960.mp4,DataSet_happy,13bu-vF57T5k8M2jRP-0yAAeLfhmqtD67,https://drive.google.com/uc?id=13bu-vF57T5k8M2jRP-0yAAeLfhmqtD67
happy,pexels_7197730.mp4,DataSet_happy,1TDCGMl-4jn9nZ4_DE3dE3nh-sK-s3LtS,https://drive.google.com/uc?id=1TDCGMl-4jn9nZ4_DE3dE3nh-sK-s3LtS
happy,pexels_7294902.mp4,DataSet_happy,15BYuDyRL-9lng7iC0l9mr6ohVZp7SbYt,https://drive.google.com/uc?id=15BYuDyRL-9lng7iC0l9mr6ohVZp7SbYt
happy,pexels_7297314.mp4,DataSet_happy,19JT7eF0v4oWCWogZhgbeJ5NhXhxJpqVD,https://drive.google.com/uc?id=19JT7eF0v4oWCWogZhgbeJ5NhXhxJpqVD
happy,pexels_7515920.mp4,DataSet_happy,1Rd8XoKpsie-hVNRWnV11DXdgrgWYRdh4,https://drive.google.com/uc?id=1Rd8XoKpsie-hVNRWnV11DXdgrgWYRdh4
happy,pexels_7678720.mp4,DataSet_happy,15S5T-cD_nCbM7lRFtfgD9eMPLuPHEmJY,https://drive.google.com/uc?id=15S5T-cD_nCbM7lRFtfgD9eMPLuPHEmJY
