video_name,emotion,resolution_tier,source_video,video_width,video_height,content_width,content_height,blurred_bars,frame_start,frame_end,drive_path,drive_file_id
surprise_063.mp4,surprise,high_resolution,dog_37130597,1280,720,1280,720,,high_resolution/surprise/surprise_063_1.jpg,high_resolution/surprise/surprise_063_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_063.mp4,1X6oUBA-BZTs_OEbykXVubz8Jr2OYvhNQ
surprise_064.mp4,surprise,high_resolution,dog_37207535,1280,720,1280,720,,high_resolution/surprise/surprise_064_1.jpg,high_resolution/surprise/surprise_064_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_064.mp4,1wHvW2_7TM5bZqRuBMV9nNSbQ2ZSRu-WD
surprise_065.mp4,surprise,high_resolution,dog_37207536,1280,720,1280,720,,high_resolution/surprise/surprise_065_1.jpg,high_resolution/surprise/surprise_065_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_065.mp4,1ny5gXtJk_unhFvF21zDd_7uSr1b4CsfL
surprise_066.mp4,surprise,high_resolution,dog_4107564,1280,720,1280,720,,high_resolution/surprise/surprise_066_1.jpg,high_resolution/surprise/surprise_066_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_066.mp4,1CWzDLFt0W2BsMDgnNVt0u8oRGTid22PD
surprise_067.mp4,surprise,high_resolution,dog_4210977,1280,720,1280,720,,high_resolution/surprise/surprise_067_1.jpg,high_resolution/surprise/surprise_067_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_067.mp4,162M8sl4jlpz2UCNxFXuiysqt-7oDOPIf
surprise_068.mp4,surprise,high_resolution,dog_5478926,1920,1080,1920,1080,,high_resolution/surprise/surprise_068_1.jpg,high_resolution/surprise/surprise_068_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_068.mp4,1_l-kH7g2Q2HxTBOxEgsYYMs0Si2KYllu
surprise_069.mp4,surprise,high_resolution,dog_5881609,1366,720,1366,720,,high_resolution/surprise/surprise_069_1.jpg,high_resolution/surprise/surprise_069_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_069.mp4,1COGq-tWWSQPUsBPAB07GLZ_nYK9L-nWg
surprise_070.mp4,surprise,high_resolution,dog_5921464,1920,1080,1920,1080,,high_resolution/surprise/surprise_070_1.jpg,high_resolution/surprise/surprise_070_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_070.mp4,1Z1FlXdSq_AJw9jWrGtNGkfA8qaQELzJw
surprise_071.mp4,surprise,high_resolution,dog_5968168,1280,720,1280,720,,high_resolution/surprise/surprise_071_1.jpg,high_resolution/surprise/surprise_071_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_071.mp4,1J4vkeiQvQrJaKmhwqaLMWQVvP_Tgw1hl
surprise_072.mp4,surprise,high_resolution,dog_6131492,1920,1080,1920,1080,,high_resolution/surprise/surprise_072_1.jpg,high_resolution/surprise/surprise_072_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_072.mp4,1WAlhI4W8fG_8FtpMD7vRliHGYlPTLOEP
surprise_073.mp4,surprise,high_resolution,dog_6498486,1280,720,1280,720,,high_resolution/surprise/surprise_073_1.jpg,high_resolution/surprise/surprise_073_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_073.mp4,1ZAv3jGXw10ecYDAk7X86dg79HDjEG-nL
surprise_074.mp4,surprise,high_resolution,dog_7682708,1280,720,1280,720,,high_resolution/surprise/surprise_074_1.jpg,high_resolution/surprise/surprise_074_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_074.mp4,18cX4Al_vmnIykxtHaXm2M20aQBBA95El
surprise_075.mp4,surprise,high_resolution,dog_7683150,1280,720,1280,720,,high_resolution/surprise/surprise_075_1.jpg,high_resolution/surprise/surprise_075_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_075.mp4,1NlNuvfJVMl0sDx3RPD5LXLPfuluYEWD5
surprise_076.mp4,surprise,high_resolution,dog_8264881,1280,720,1280,720,,high_resolution/surprise/surprise_076_1.jpg,high_resolution/surprise/surprise_076_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_076.mp4,15yIJa4sn8JtUIA4f-x4EBAXo9_2IVKLW
surprise_077.mp4,surprise,high_resolution,dog_8498885,1440,2560,1440,2560,,high_resolution/surprise/surprise_077_1.jpg,high_resolution/surprise/surprise_077_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_077.mp4,1zDg4KVV9pZW3edF61QEuIw1WHAQotJZU
surprise_078.mp4,surprise,high_resolution,dog_854383,1280,720,1280,720,,high_resolution/surprise/surprise_078_1.jpg,high_resolution/surprise/surprise_078_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_078.mp4,1quX04xiCjynSz3_meFqDlwpGTlCiD6nD
surprise_079.mp4,surprise,high_resolution,doglife_7625798973307276574,1080,1920,1080,1920,,high_resolution/surprise/surprise_079_1.jpg,high_resolution/surprise/surprise_079_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_079.mp4,11mO9XJmO4UPgEiSSpHTc1H_1Vk16WuCz
surprise_080.mp4,surprise,high_resolution,dogsoftiktok_7639304895287266567,1080,1920,1080,1920,,high_resolution/surprise/surprise_080_1.jpg,high_resolution/surprise/surprise_080_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_080.mp4,1ZcNVkwdPBgPNifY22VCdX9kOgvN-hZhY
surprise_081.mp4,surprise,high_resolution,dogsoftiktok_7672829713122970911,720,1280,720,1280,,high_resolution/surprise/surprise_081_1.jpg,high_resolution/surprise/surprise_081_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_081.mp4,19XNMALZKWwJs6PuyjdLEzOr-d05Pj7fh
surprise_082.mp4,surprise,high_resolution,dogsoftiktok_7675821301998554390,1080,1920,1080,1920,,high_resolution/surprise/surprise_082_1.jpg,high_resolution/surprise/surprise_082_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_082.mp4,11sEb6YJFbxWpdLHJumKAlfSnpw_RSd_k
surprise_083.mp4,surprise,low_resolution,du1L5um2mJ0_000072,360,640,360,640,,low_resolution/surprise/surprise_083_1.jpg,low_resolution/surprise/surprise_083_2.jpg,DATASET_final_videos/low_resolution/surprise/surprise_083.mp4,1s41h2v2ABSAF71PEiX1JBXPID-k1qbWy
surprise_084.mp4,surprise,low_resolution,eTMkaiRM1hM_000495,406,720,406,720,,low_resolution/surprise/surprise_084_1.jpg,low_resolution/surprise/surprise_084_2.jpg,DATASET_final_videos/low_resolution/surprise/surprise_084.mp4,1dDQxCxYkAvFBaVRVxft7gAl_QipGyLrn
surprise_085.mov,surprise,high_resolution,envato_0133ead1-ff64-4e42-bb1a-1b30de293bcf.mov,3840,2160,3840,2160,,high_resolution/surprise/surprise_085_1.jpg,high_resolution/surprise/surprise_085_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_085.mov,1JCTSO66N4twloTCFNZozNC3dT1TRh53P
surprise_086.mov,surprise,high_resolution,envato_0272e140-eaef-46b1-8c98-edea9a8bb0dc.mov,1920,1080,1920,1080,,high_resolution/surprise/surprise_086_1.jpg,high_resolution/surprise/surprise_086_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_086.mov,17EJcXDfDPyv-bsxK9PzmbRa4EjnlgcWd
surprise_087.mov,surprise,high_resolution,envato_036aaf7f-0ee1-4c57-8185-8d8a1b2bae29.mov,4096,2160,4096,2160,,high_resolution/surprise/surprise_087_1.jpg,high_resolution/surprise/surprise_087_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_087.mov,1Gxosa4Vjxsrsb8ptyvadWQQGHR5kxn65
surprise_088.mov,surprise,high_resolution,envato_05feccd9-4b8b-405b-b03a-0b6ee5af701e.mov,1080,1920,1080,1920,,high_resolution/surprise/surprise_088_1.jpg,high_resolution/surprise/surprise_088_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_088.mov,13Ndgiznp1xqKg8squOQFJje4ZY0tIiaS
surprise_089.mov,surprise,high_resolution,envato_09903ccd-dc74-4b80-8986-866c4a09ad26.mov,3840,2160,3840,2160,,high_resolution/surprise/surprise_089_1.jpg,high_resolution/surprise/surprise_089_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_089.mov,1n9U9jgEP-0HBUzBQdY6UKRD9MFi41I_a
surprise_090.mov,surprise,high_resolution,envato_0bb04d30-d890-42e6-b194-0c4b27a53574.mov,4096,2160,4096,2160,,high_resolution/surprise/surprise_090_1.jpg,high_resolution/surprise/surprise_090_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_090.mov,18qTdqtblK-soVukXzoH1S5AWIVOPEHVb
surprise_091.mov,surprise,high_resolution,envato_0e622f0b-2cf7-492a-b34d-fd546c256c80.mov,3840,2160,3840,2160,,high_resolution/surprise/surprise_091_1.jpg,high_resolution/surprise/surprise_091_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_091.mov,1HbIHAoK3cgyYSYrBp1Xd9lWyh9WhyEpx
surprise_092.mov,surprise,high_resolution,envato_1f9bf9fd-588d-4b1d-b836-5dca6f68e2a2.mov,3840,2160,3840,2160,,high_resolution/surprise/surprise_092_1.jpg,high_resolution/surprise/surprise_092_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_092.mov,1Q80XMepICsZx0CZq0x4Wnf-lVCuzLQOy
surprise_093.mov,surprise,high_resolution,envato_3188d7b5-09c4-4efe-838a-8fa87adb0a36.mov,3840,2160,3840,2160,,high_resolution/surprise/surprise_093_1.jpg,high_resolution/surprise/surprise_093_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_093.mov,1nBLa6F_P0aZK1lR2rF6GKtOp-Yl_gtK7
surprise_094.mov,surprise,high_resolution,envato_339ec075-820e-4e36-b72a-6ccd58adead6.mov,1920,1080,1920,1080,,high_resolution/surprise/surprise_094_1.jpg,high_resolution/surprise/surprise_094_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_094.mov,1-3Lelu2OZUkNrmIm_pm6sgCWL5Zha0oI
surprise_095.mov,surprise,high_resolution,envato_388dc480-cd81-4527-a980-7611d40835a3.mov,3840,2160,3840,2160,,high_resolution/surprise/surprise_095_1.jpg,high_resolution/surprise/surprise_095_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_095.mov,1u6Fsf4-DY06YHV4eRTzp04kdH12xdxGk
surprise_096.mov,surprise,high_resolution,envato_4b8f56ef-c86b-4b7d-8674-012e546afecb.mov,3840,2160,3840,2160,,high_resolution/surprise/surprise_096_1.jpg,high_resolution/surprise/surprise_096_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_096.mov,1VU5ZP2HKFv_1lwOPnWKHWeW0uvwwD1gN
surprise_097.mov,surprise,high_resolution,envato_55667d44-ad52-4bfe-adbd-0ab94a03b4da.mov,3840,2160,3840,2160,,high_resolution/surprise/surprise_097_1.jpg,high_resolution/surprise/surprise_097_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_097.mov,18jODw6WR9-V2A_E-qxXdaC-J2y3ibrcd
surprise_098.mov,surprise,high_resolution,envato_6e00ea66-dce7-49e9-8f46-3e1b5c341760.mov,3840,2160,3840,2160,,high_resolution/surprise/surprise_098_1.jpg,high_resolution/surprise/surprise_098_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_098.mov,1qpH1sTHXTmM9eMOm5q32PZMTiyqsEoda
surprise_099.mov,surprise,high_resolution,envato_718bb7d4-8a8d-4cab-8f8d-17d6424ae386.mov,1920,1080,1920,1080,,high_resolution/surprise/surprise_099_1.jpg,high_resolution/surprise/surprise_099_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_099.mov,154bBp-0HUn8nThbAmEPxriwXbsnVmtN0
surprise_100.mov,surprise,high_resolution,envato_74fdf482-a1c3-417b-8784-89a8d6fca4c7.mov,3840,2160,3840,2160,,high_resolution/surprise/surprise_100_1.jpg,high_resolution/surprise/surprise_100_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_100.mov,12jVnzaHNF1Xv35fHtI7FvlYeOS12EhXa
surprise_101.mov,surprise,high_resolution,envato_77851635-e7fa-4156-9746-ba74816fd81d.mov,3840,2160,3840,2160,,high_resolution/surprise/surprise_101_1.jpg,high_resolution/surprise/surprise_101_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_101.mov,1HhBY8iyDB5_DICUCx_HQalyH-fPsy3sY
surprise_102.mov,surprise,high_resolution,envato_79a07d43-3c1a-4a78-b871-e2c537e08579.mov,3840,2160,3840,2160,,high_resolution/surprise/surprise_102_1.jpg,high_resolution/surprise/surprise_102_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_102.mov,1fXDDfT0s5AyzCFGYequIAoEBoS21SXa3
surprise_103.mov,surprise,high_resolution,envato_7c59f5be-3bf7-4407-a425-8cb756ef8690.mov,3840,2160,3840,2160,,high_resolution/surprise/surprise_103_1.jpg,high_resolution/surprise/surprise_103_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_103.mov,1OwYaaQNW0RogZVHgR5vf2xijnXYGolJ4
surprise_104.mov,surprise,high_resolution,envato_7c92d257-1ce6-4df9-9abe-f8697e87e8b7.mov,3840,2160,3840,2160,,high_resolution/surprise/surprise_104_1.jpg,high_resolution/surprise/surprise_104_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_104.mov,1l5p_P7Nc_9UNbLUeqwCgl96hQELm-rWe
surprise_105.mov,surprise,high_resolution,envato_7d200502-71e9-4290-9313-8c2bf1c02d43.mov,3840,2160,3840,2160,,high_resolution/surprise/surprise_105_1.jpg,high_resolution/surprise/surprise_105_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_105.mov,1NWMqQzVPNCSsB54AfffVl44f2vQnzgf7
surprise_106.mov,surprise,high_resolution,envato_94d77a93-3c5a-4c19-ad5e-7003e8d82ae0.mov,2160,3840,2160,3840,,high_resolution/surprise/surprise_106_1.jpg,high_resolution/surprise/surprise_106_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_106.mov,1sC_yr6VoeggskeS1V9f8sQZObjn0NKns
surprise_107.mov,surprise,high_resolution,envato_95a75086-7a9a-458e-9766-aef33aa53bad.mov,3840,2160,3840,2160,,high_resolution/surprise/surprise_107_1.jpg,high_resolution/surprise/surprise_107_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_107.mov,1QEB3HsT5dIcCQoLuHtqP90HSensvxlva
surprise_108.mov,surprise,high_resolution,envato_9e3ba511-e803-424a-abde-dff2f2d59fc9.mov,2160,3840,2160,3840,,high_resolution/surprise/surprise_108_1.jpg,high_resolution/surprise/surprise_108_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_108.mov,15vmpat8Z57g4wOyz5qYQHCgFiCbFDzfL
surprise_109.mov,surprise,high_resolution,envato_bdb87192-1368-4266-9dc8-7deaf077c838.mov,1920,1080,1920,1080,,high_resolution/surprise/surprise_109_1.jpg,high_resolution/surprise/surprise_109_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_109.mov,1fd8Q3qTqGe14XxSDtj-xdGosfaOEgaQ0
surprise_110.mov,surprise,high_resolution,envato_c07b06e8-4063-4aaa-9d2f-ba75e5cf933c.mov,1920,1080,1920,1080,,high_resolution/surprise/surprise_110_1.jpg,high_resolution/surprise/surprise_110_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_110.mov,1v3_df92RcpiIfg4u3MCDkLFZmpX8OR4y
surprise_111.mov,surprise,high_resolution,envato_c3e63ffd-e0da-4c35-8337-ebbe04af6449.mov,2160,3840,2160,3840,,high_resolution/surprise/surprise_111_1.jpg,high_resolution/surprise/surprise_111_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_111.mov,15-nW7ZmoIJfmx2pStJDsSP5cjKSFB4uj
surprise_112.mov,surprise,high_resolution,envato_c7afa80f-ddaf-4d38-aefd-05f8420f3a09.mov,4096,2160,4096,2160,,high_resolution/surprise/surprise_112_1.jpg,high_resolution/surprise/surprise_112_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_112.mov,1RNDLy6oKQuDYl12hTzAO8hv1ufFV16Xg
surprise_113.mov,surprise,high_resolution,envato_cd8ede2c-55cb-4741-91da-1210e9a7a032.mov,1920,1080,1920,1080,,high_resolution/surprise/surprise_113_1.jpg,high_resolution/surprise/surprise_113_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_113.mov,17RsywpHKDO-RA5ALp5YkXS7zwCFhaW1z
surprise_114.mov,surprise,high_resolution,envato_d7f708f3-b83c-4640-b553-3071f1ed1bc2.mov,3840,2160,3840,2160,,high_resolution/surprise/surprise_114_1.jpg,high_resolution/surprise/surprise_114_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_114.mov,1jsBxrPFI6wEFh2i-MAgnC8Rjt4WGNdC1
surprise_115.mov,surprise,high_resolution,envato_dfdc99de-5d1a-4142-8764-1137c98c33d2.mov,1920,1080,1920,1080,,high_resolution/surprise/surprise_115_1.jpg,high_resolution/surprise/surprise_115_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_115.mov,1MsU6sFgfwVtBAOE2kenQlw1VJfVW_Fd_
surprise_116.mov,surprise,high_resolution,envato_f6523aa1-32a4-4e30-8d73-f2a4215e4f77.mov,3840,2160,3840,2160,,high_resolution/surprise/surprise_116_1.jpg,high_resolution/surprise/surprise_116_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_116.mov,1bch3mbIkCMUwW3ngvWr6APCsiJG0W0s9
surprise_117.mov,surprise,high_resolution,envato_f6c3f6ce-d455-4b59-8634-15322fda0056.mov,3840,2160,3840,2160,,high_resolution/surprise/surprise_117_1.jpg,high_resolution/surprise/surprise_117_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_117.mov,16JF6oB6E35tL_1xMrdmb0XPkHR_JjY6f
surprise_118.mov,surprise,high_resolution,envato_f8dec2c1-5309-4122-9d85-659f22dcdb9c.mov,3840,2160,3840,2160,,high_resolution/surprise/surprise_118_1.jpg,high_resolution/surprise/surprise_118_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_118.mov,1EMA-3YkHW0hRqEP5chQf01JbgJwA30qy
surprise_119.mp4,surprise,low_resolution,iawKNAvM0VM_001168,1280,720,410,720,sides,low_resolution/surprise/surprise_119_1.jpg,low_resolution/surprise/surprise_119_2.jpg,DATASET_final_videos/low_resolution/surprise/surprise_119.mp4,1z9TZOwJkeObdxrjsgCqnyFYcMqR1O6eg
surprise_120.mp4,surprise,high_resolution,iawKNAvM0VM_002047,1280,720,1280,720,,high_resolution/surprise/surprise_120_1.jpg,high_resolution/surprise/surprise_120_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_120.mp4,1X3cjv1p80tawP3MQvg7WnXJuTmupbfco
surprise_121.mp4,surprise,high_resolution,mixkit-100641__border-collie-resting-on-grass-next-to-a-chair,1280,720,1280,720,,high_resolution/surprise/surprise_121_1.jpg,high_resolution/surprise/surprise_121_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_121.mp4,1BF6vp4jM700RGJUrw36Wa2K2xB8PPPKV
surprise_122.mp4,surprise,high_resolution,mixkit-101218__dog-playing-with-toy-on-floor,1280,720,1280,720,,high_resolution/surprise/surprise_122_1.jpg,high_resolution/surprise/surprise_122_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_122.mp4,1eMVQt_ZfPyzGBmjikTwSmh4BaTWfD_Us
surprise_123.mp4,surprise,high_resolution,mixkit-25093__corgi-dog-in-the-grassfield,1280,720,1280,720,,high_resolution/surprise/surprise_123_1.jpg,high_resolution/surprise/surprise_123_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_123.mp4,1s2jmr_ujp3wLhuTWmdS4r5l9Q99EZXEl
surprise_124.mp4,surprise,high_resolution,mixkit-45870__corgi-panting-happily-after-a-run-in-the-park,1280,720,1280,720,,high_resolution/surprise/surprise_124_1.jpg,high_resolution/surprise/surprise_124_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_124.mp4,1czV3zQ8uO6HTbD76AK32swbtGGsgKseR
surprise_125.mp4,surprise,high_resolution,mixkit-48887__team-of-husky-dogs-pulling-a-sled-through-the-snow,1280,720,1280,720,,high_resolution/surprise/surprise_125_1.jpg,high_resolution/surprise/surprise_125_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_125.mp4,1RNWhjDbhKmDb-VhA7VUs3DccfWPq8-pC
surprise_126.mp4,surprise,high_resolution,mixkit-50661__a-cute-border-collie-dog-panting-patiently-on-the-ground,1280,720,1280,720,,high_resolution/surprise/surprise_126_1.jpg,high_resolution/surprise/surprise_126_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_126.mp4,1l8BlXkKYlVf4TCCicOOKdjmlU3uX0HOp
surprise_127.mp4,surprise,high_resolution,mixkit-50670__an-innocent-looking-pitbull-canine-bitting-and-playing-with-a,1280,720,1280,720,,high_resolution/surprise/surprise_127_1.jpg,high_resolution/surprise/surprise_127_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_127.mp4,18x8p5tlUKh8GVrsKsDCDuMysgtEwMt9C
surprise_128.mp4,surprise,high_resolution,o8zoo0FJkUY_82800_0069.mp4,1280,720,1280,720,,high_resolution/surprise/surprise_128_1.jpg,high_resolution/surprise/surprise_128_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_128.mp4,1RhCEFU8J9dG1EuZuFxJdoCZ2uJXrfr8K
surprise_129.mp4,surprise,high_resolution,o8zoo0FJkUY_84600_0007.mp4,1280,720,1280,720,,high_resolution/surprise/surprise_129_1.jpg,high_resolution/surprise/surprise_129_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_129.mp4,15lWAa0YrOKuR1u5SvkRrkdjVphrqRlzx
surprise_130.mp4,surprise,high_resolution,o8zoo0FJkUY_84600_0041.mp4,1280,720,1280,720,,high_resolution/surprise/surprise_130_1.jpg,high_resolution/surprise/surprise_130_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_130.mp4,1ECOauGy7gDx9oxLlUWmzWzWRZjUTQNFm
surprise_131.mp4,surprise,high_resolution,pexels_8730838_person-feeding-a-dog.mp4,2560,1440,2560,1440,,high_resolution/surprise/surprise_131_1.jpg,high_resolution/surprise/surprise_131_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_131.mp4,1CSbnkHvDJdZyGjQvWARavfYgQmQlsWui
surprise_132.mp4,surprise,high_resolution,pixabay_109613_dog-puppy.mp4,1920,1080,1920,1080,,high_resolution/surprise/surprise_132_1.jpg,high_resolution/surprise/surprise_132_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_132.mp4,1xL1lOPWoufnW9ULti4iizit4fc56ObEj
surprise_133.mp4,surprise,high_resolution,pixabay_109617_dog-puppy2.mp4,1920,1080,1920,1080,,high_resolution/surprise/surprise_133_1.jpg,high_resolution/surprise/surprise_133_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_133.mp4,1kZlehkbVY6_OUv499Ad50hVWi4C11-YT
surprise_134.mp4,surprise,high_resolution,pixabay_109817_dog-animal-pet.mp4,1920,1080,1920,1080,,high_resolution/surprise/surprise_134_1.jpg,high_resolution/surprise/surprise_134_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_134.mp4,1-5Af9QfKfpSZeu9m975Gt054lyYTatxX
surprise_135.mp4,surprise,high_resolution,pixabay_132660_dog-canine-field.mp4,1920,1080,1920,1080,,high_resolution/surprise/surprise_135_1.jpg,high_resolution/surprise/surprise_135_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_135.mp4,1umorbJ00ybNqnvH8Z_rNCpBdxCB4NziH
surprise_136.mp4,surprise,high_resolution,pixabay_156318_dog-playful.mp4,3840,2160,3840,2160,,high_resolution/surprise/surprise_136_1.jpg,high_resolution/surprise/surprise_136_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_136.mp4,16W5xmbeA206NJPZtqdBqxxDO1CO8sdW3
surprise_137.mp4,surprise,high_resolution,pixabay_180682_dog-pug2.mp4,1920,1080,1920,1080,,high_resolution/surprise/surprise_137_1.jpg,high_resolution/surprise/surprise_137_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_137.mp4,1XeAPI06qssCNRvTl1nKmZDLfip5b0oQG
surprise_138.mp4,surprise,high_resolution,pixabay_233673_dog-german-shepherd.mp4,3840,2160,3840,2160,,high_resolution/surprise/surprise_138_1.jpg,high_resolution/surprise/surprise_138_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_138.mp4,1j8o7R8ZVx0HvMZ_x13huAOUWl7y5AJKS
surprise_139.mp4,surprise,high_resolution,pixabay_25094_animal-dog.mp4,3840,2160,3840,2160,,high_resolution/surprise/surprise_139_1.jpg,high_resolution/surprise/surprise_139_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_139.mp4,1Kn6dzV3AhEskQ32jD0RlxW2FLjdSO1T3
surprise_140.mp4,surprise,high_resolution,pixabay_304308,1280,720,1280,720,,high_resolution/surprise/surprise_140_1.jpg,high_resolution/surprise/surprise_140_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_140.mp4,1H3YF1AveiqhLQA9wtfpNeFyUGKC1FC0l
surprise_141.mp4,surprise,high_resolution,pixabay_45588_dog-pug.mp4,1920,1080,1920,1080,,high_resolution/surprise/surprise_141_1.jpg,high_resolution/surprise/surprise_141_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_141.mp4,1VWHzwXUqnFHO-jhwv6pyvBK3kZQaSEKz
surprise_142.mp4,surprise,high_resolution,pixabay_47312_dog-sleepy.mp4,1920,1080,1920,1080,,high_resolution/surprise/surprise_142_1.jpg,high_resolution/surprise/surprise_142_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_142.mp4,1etZ5-GzR31eeHzPXnAbXR9bY2lmtWrF0
surprise_143.mp4,surprise,high_resolution,pixabay_598,1280,720,1280,720,,high_resolution/surprise/surprise_143_1.jpg,high_resolution/surprise/surprise_143_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_143.mp4,178C5oBcDph99y1D2awbVWCShmHEtKdPn
surprise_144.mp4,surprise,high_resolution,pixabay_77624,1280,720,1280,720,,high_resolution/surprise/surprise_144_1.jpg,high_resolution/surprise/surprise_144_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_144.mp4,1prrCy2wm4lezrsgZSLa1rrD_g5sUDFto
surprise_145.mp4,surprise,high_resolution,pixabay_77624_dog-puppy-friend.mp4,1920,1080,1920,1080,,high_resolution/surprise/surprise_145_1.jpg,high_resolution/surprise/surprise_145_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_145.mp4,16-LGkXb1j0iFzwoKZHpKnxUZJl7w_43A
surprise_146.mp4,surprise,high_resolution,pixabay_77832_dog-snow.mp4,1920,1080,1920,1080,,high_resolution/surprise/surprise_146_1.jpg,high_resolution/surprise/surprise_146_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_146.mp4,1o0fzFBbLyeycI65JLlE5avN4UmE5ikbX
surprise_147.mp4,surprise,high_resolution,segment_long_19887614_26,1280,720,1280,720,,high_resolution/surprise/surprise_147_1.jpg,high_resolution/surprise/surprise_147_2.jpg,DATASET_final_videos/high_resolution/surprise/surprise_147.mp4,1mUFWre5nMSOrmuCrF8hhHQxdcUbWZ_D4
surprise_148.mp4,surprise,low_resolution,tiktok_6686378668727471365.mp4,576,1024,576,1024,,low_resolution/surprise/surprise_148_1.jpg,low_resolution/surprise/surprise_148_2.jpg,DATASET_final_videos/low_resolution/surprise/surprise_148.mp4,1ysvJupBIKwNzAVY3w-QG-rx2GtnOuTvy
